zip,city,metro,median_home_value,fips
56473,Pillager,"Brainerd, MN",314338.68278579507,27021
22514,Milford,nan,305504.10224067187,51033
47273,Scipio,"North Vernon, IN",243674.0894053123,18079
48835,Fowler,"Lansing-East Lansing, MI",286715.3176813803,26037
53570,Monticello,"Madison, WI",328393.9802954639,55045
73059,Minco,"Oklahoma City, OK",189115.85422774867,40051
36750,Maplesville,"Birmingham-Hoover, AL",169697.90812953544,01021
65013,Belle,"Jefferson City, MO",201708.6185756103,29125
45767,nan,"Marietta, OH",112987.58823307996,39167
43314,Caledonia,"Marion, OH",220845.9972285184,39101
25434,Paw Paw,"Winchester, VA-WV",220331.37395920852,54027
48615,Wheeler,"Alma, MI",169107.74563030654,26057
36866,Notasulga,"Alexander City, AL",185721.4590384596,01087
18445,Newfoundland,"New York-Newark-Jersey City, NY-NJ-PA",275711.5690155776,42103
29056,Greeleyville,"Sumter, SC",115988.1918704664,45089
13646,Hammond,"Ogdensburg-Massena, NY",165251.79865472755,
15722,Carrolltown,"Johnstown, PA",116122.1359476392,42021
74032,Glencoe,"Stillwater, OK",236257.23860679855,40119
31562,Saint George,nan,183687.7213240344,13049
71238,Eros,"Monroe, LA",179961.75992641444,22073
20675,Pomfret,"Washington-Arlington-Alexandria, DC-VA-MD-WV",460551.3389728434,24017
62677,Pleasant Plains,"Springfield, IL",236930.8951029453,17167
57551,Martin,nan,204609.98236259993,46007
16664,New Enterprise,nan,251937.1783589295,42009
36276,Wadley,"LaGrange, GA-AL",152836.27075905094,01111
75569,Nash,"Texarkana, TX-AR",151537.0742318989,48037
74342,Eucha,nan,233673.3876979358,40041
1050,Huntington,"Springfield, MA",343372.61308789294,25015
38069,Stanton,"Brownsville, TN",175510.68378753067,47075
38260,Troy,"Union City, TN",165821.54841044694,47131
48610,Alger,nan,144706.80249814608,26011
97875,Stanfield,"Hermiston-Pendleton, OR",279982.370729432,41059
50144,Leon,nan,131598.0735400308,19053
56515,Battle Lake,"Fergus Falls, MN",401479.46045993135,27111
29009,Bethune,"Columbia, SC",157861.0689119711,45055
68450,Tecumseh,nan,171749.73395892375,31097
21673,Trappe,"Easton, MD",416755.49642205006,24041
13746,Chenango Forks,"Binghamton, NY",182030.8545683554,36007
10588,Shrub Oak,"New York-Newark-Jersey City, NY-NJ-PA",589997.189547148,36119
42776,Sonora,"Elizabethtown-Fort Knox, KY",219254.95697957207,21123
27283,Julian,"Greensboro-High Point, NC",270287.6194488885,37081
7852,Ledgewood,"New York-Newark-Jersey City, NY-NJ-PA",515247.506924514,34027
66935,Belleville,nan,95125.04592446415,20157
8733,Whiting,"New York-Newark-Jersey City, NY-NJ-PA",354785.3777607673,34029
71371,Jena,nan,157168.74259854932,
77702,Beaumont,"Beaumont-Port Arthur, TX",145498.71386943522,48245
52045,nan,"Dubuque, IA",311086.8667250415,19061
13040,Cincinnatus,"Cortland, NY",161425.9610165145,36023
46130,Fountaintown,"Indianapolis-Carmel-Anderson, IN",308137.2851586495,18145
17047,Loysville,"Harrisburg-Carlisle, PA",323052.3506827621,42099
16678,Saxton,"Huntingdon, PA",140982.8310558557,42061
72121,Pangburn,"Searcy, AR",203348.88253252543,05145
89449,Stateline,"Gardnerville Ranchos, NV",748139.9987036573,32005
24324,Draper,"Blacksburg-Christiansburg, VA",229059.20635382785,51155
49266,Osseo,"Hillsdale, MI",193841.04848542393,26059
38664,Robinsonville,"Memphis, TN-MS-AR",191774.27366056092,28143
83241,Grace,"Logan, UT-ID",334313.62020495726,16029
55389,Watkins,"St. Cloud, MN",306301.1657822028,27093
97883,Union,"La Grande, OR",288540.06235122686,41061
21160,Whiteford,"Baltimore-Columbia-Towson, MD",428062.1977810913,24025
66401,nan,"Topeka, KS",279985.90751057427,20197
70630,Bell City,"Lake Charles, LA",187076.10946495677,22019
50583,Sac City,nan,134712.88158630763,19161
30477,Wadley,nan,68539.23062831348,13163
24631,Raven,nan,80739.64943469886,51027
40144,Hardinsburg,nan,169674.46287676922,21027
29437,Harleyville,"Charleston-North Charleston, SC",242544.3791613241,45035
56727,Grygla,"Bemidji, MN",178609.98469201007,27007
14882,Lansing,"Ithaca, NY",342924.2215412546,36109
54629,Fountain City,nan,265019.3796823618,55011
27024,Lowgap,"Mount Airy, NC",203754.66429763223,37171
71275,Simsboro,"Ruston, LA",153014.17329517673,22061
17889,Winfield,"Selinsgrove, PA",284879.30588429095,42109
6438,Haddam,"Hartford-East Hartford-Middletown, CT",444814.2692106773,
14807,Arkport,"Corning, NY",161486.3818412169,36101
1235,Hinsdale,"Pittsfield, MA",348591.14161069196,25003
81069,Rye,"Pueblo, CO",325192.4669357936,08101
42088,Wingo,"Mayfield, KY",154163.188678205,21083
44645,Marshallville,"Wooster, OH",290562.02835346735,39169
47355,Lynn,nan,160282.76730995506,18135
58784,Stanley,nan,228950.33039416475,38061
74840,Earlsboro,"Shawnee, OK",199266.955606614,40133
98261,Lopez,nan,837865.0994236899,53055
17353,Orrtanna,"Gettysburg, PA",312040.01966366434,42001
53910,Adams,nan,190626.03231206027,55001
62069,nan,"St. Louis, MO-IL",103533.38374908414,17117
65632,Conway,"Lebanon, MO",245516.39945192088,29105
66524,Overbrook,"Lawrence, KS",263195.8274540621,20045
3256,New Hampton,"Laconia, NH",480514.994504153,33001
3285,Thornton,"Lebanon, NH-VT",416720.01112011744,33009
80809,Cascade,"Colorado Springs, CO",495003.19601251814,08041
43324,Huntsville,"Bellefontaine, OH",321292.909673305,39091
8349,Port Norris,"Vineland-Bridgeton, NJ",191755.98977654288,34011
46390,Wanatah,"Michigan City-La Porte, IN",267049.4063493537,
13622,Chaumont,"Watertown-Fort Drum, NY",229420.09602873228,36045
27852,Pinetops,"Rocky Mount, NC",149881.67910449632,37065
16249,Rural Valley,"Pittsburgh, PA",152890.48333518047,42005
94525,Crockett,"San Francisco-Oakland-Berkeley, CA",641422.4208347958,06013
66054,McLouth,"Topeka, KS",332584.05596041,20087
22843,Mount Solon,"Staunton, VA",339992.95094007166,51015
75778,Murchison,"Athens, TX",232602.9608549374,48213
14865,Montour Falls,nan,197862.2673442748,36097
62237,Coulterville,nan,142185.420371046,17145
40313,Clearfield,nan,143398.12519779356,21205
25678,Delbarton,nan,63178.60029765525,54059
35744,Dutton,"Scottsboro, AL",182371.49183906228,01071
53015,nan,"Manitowoc, WI",298160.08702310827,55071
59014,Bridger,"Billings, MT",371245.3656365766,30009
62245,Germantown,"St. Louis, MO-IL",236563.26153767435,17027
15067,New Eagle,"Pittsburgh, PA",119118.31598464747,42125
4861,Thomaston,nan,332364.1385792087,23013
95918,Browns Valley,"Yuba City, CA",548624.1033311877,06115
3826,Hampstead,"Boston-Cambridge-Newton, MA-NH",554118.8427575702,33015
29810,Allendale,nan,60649.92974068522,45005
50622,Denver,"Waterloo-Cedar Falls, IA",298100.9262853165,19017
17034,Highspire,"Harrisburg-Carlisle, PA",183462.88136443897,42043
34705,Astatula,"Orlando-Kissimmee-Sanford, FL",359409.9066584608,12069
31749,Enigma,nan,165226.67153094462,13019
93206,Buttonwillow,"Bakersfield, CA",224668.29090847465,06029
12072,Fultonville,"Amsterdam, NY",231521.03272148513,36057
37852,Robbins,"Knoxville, TN",152511.72073551928,47151
11955,Moriches,"New York-Newark-Jersey City, NY-NJ-PA",606027.7794701698,36103
37770,Lancing,"Knoxville, TN",194321.55588948875,47129
39338,Louin,"Laurel, MS",130107.03659904996,28061
56063,Madison Lake,"Minneapolis-St. Paul-Bloomington, MN-WI",422737.5731693606,27079
4981,Stockton Springs,nan,349816.318438231,23027
11935,Cutchogue,"New York-Newark-Jersey City, NY-NJ-PA",1185004.9326481242,36103
55073,Scandia,"Minneapolis-St. Paul-Bloomington, MN-WI",516244.62422369345,27163
25882,Mullens,nan,54145.40977901751,54109
38665,Sarah,"Memphis, TN-MS-AR",225627.92088581383,28137
28571,Oriental,"New Bern, NC",371664.9438682373,37137
6377,Sterling,"Worcester, MA-CT",374016.0333862217,
74941,nan,nan,150801.98142924634,40061
52052,Guttenberg,"Dubuque, IA",261308.9006123674,19043
72137,Rose Bud,"Searcy, AR",212958.55186255227,05145
49774,Pickford,"Sault Ste. Marie, MI",189102.7376164298,26033
35053,Crane Hill,"Cullman, AL",501600.7728315612,01043
74825,Allen,"Ada, OK",171052.0737086895,40123
17771,Trout Run,"Williamsport, PA",251371.66023865977,42081
60301,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",270160.25583629933,17031
78407,Corpus Christi,"Corpus Christi, TX",93662.00414846354,48355
76630,nan,"Waco, TX",293558.1515113441,48309
63101,Saint Louis,"St. Louis, MO-IL",188501.84651958055,
40068,Smithfield,"Louisville/Jefferson County, KY-IN",389534.6147198792,21103
76055,Itasca,nan,210358.40258266905,48217
83832,Genesee,"Lewiston, ID-WA",436139.55150492914,16069
2110,Boston,"Boston-Cambridge-Newton, MA-NH",1408999.7709343971,25025
19930,Bethany Beach,"Salisbury, MD-DE",891030.2769840528,10005
49766,Ossineke,"Alpena, MI",197047.89152645212,26007
3844,Hampton Falls,"Boston-Cambridge-Newton, MA-NH",883609.8844015979,33015
68731,Dakota City,"Sioux City, IA-NE-SD",236977.04426567603,31043
38057,Moscow,"Memphis, TN-MS-AR",284190.0028870599,47047
47633,Poseyville,"Evansville, IN-KY",205001.4634036123,18129
56065,Mapleton,"Mankato, MN",244944.38906955376,27013
32102,Astor,"Orlando-Kissimmee-Sanford, FL",266456.1926242427,12069
43060,Woodstock,"Urbana, OH",250533.34173340225,39021
60043,Kenilworth,"Chicago-Naperville-Elgin, IL-IN-WI",1926173.190447936,17031
53035,nan,"Beaver Dam, WI",364875.21404864505,55027
36088,Tuskegee,nan,90047.71494631446,01087
64454,Gower,"Kansas City, MO-KS",300815.610811256,29049
43719,nan,"Wheeling, WV-OH",140014.12154047278,39013
67663,nan,"Hays, KS",122628.89778898928,20163
72331,Earle,"Memphis, TN-MS-AR",60199.90679537845,05035
48722,Bridgeport,"Saginaw, MI",164338.34451732005,26145
28709,Barnardsville,"Asheville, NC",341522.6540358236,37021
28373,Pinebluff,"Pinehurst-Southern Pines, NC",284805.0503629958,37125
38256,Springville,"Paris, TN",186709.8218733991,47079
22620,Boyce,"Washington-Arlington-Alexandria, DC-VA-MD-WV",544370.1224721131,51043
30630,Crawford,"Athens-Clarke County, GA",271586.1021361723,13221
31020,nan,"Macon-Bibb County, GA",93679.09911953224,13289
35481,Reform,"Tuscaloosa, AL",130173.72440513618,01107
42051,Hickory,"Mayfield, KY",189606.03248099712,21083
41033,Demossville,"Cincinnati, OH-KY-IN",253639.33436525273,21191
55783,Sturgeon Lake,"Duluth, MN-WI",254872.46719665467,27115
31805,Cusseta,"Columbus, GA-AL",139885.92795994118,13053
72833,nan,"Russellville, AR",148120.2930676053,05149
14806,Andover,"Corning, NY",119493.80950040428,36003
56278,Ortonville,nan,190671.07712502484,27011
49233,Cement City,"Adrian, MI",266821.16887598665,26091
18503,Scranton,"Scranton--Wilkes-Barre, PA",164844.09499301857,42069
93523,Edwards,"Bakersfield, CA",204772.57783516627,06029
12484,Stone Ridge,"Kingston, NY",558633.1239834512,36111
31765,Meigs,"Thomasville, GA",157612.6112642719,13275
14422,Byron,"Batavia, NY",191500.60784586708,36037
93616,Del Rey,"Fresno, CA",375108.6020274016,06019
23062,Gloucester Point,"Virginia Beach-Norfolk-Newport News, VA-NC",340511.7687881493,51073
69145,Kimball,nan,156599.73294022065,31105
38080,Ridgely,"Dyersburg, TN",104390.87367382672,47095
3440,Antrim,"Manchester-Nashua, NH",412252.71559617994,33011
19951,Harbeson,"Salisbury, MD-DE",521219.620246025,10005
94586,Sunol,"San Francisco-Oakland-Berkeley, CA",1429221.263611295,06001
43748,Junction City,"Columbus, OH",207848.12878949175,39127
50563,Manson,nan,184043.43549135255,19025
46940,La Fontaine,"Wabash, IN",195293.27921114131,18169
39160,Sallis,nan,112311.92088021734,28007
29530,Coward,"Florence, SC",147460.48652622374,45041
93675,Squaw Valley,"Fresno, CA",383006.5604868658,06019
43518,Edon,nan,195448.8392441962,39171
18617,Glen Lyon,"Scranton--Wilkes-Barre, PA",115697.96420496271,42079
71033,Bethany,"Shreveport-Bossier City, LA",237482.7029292842,22017
39661,Roxie,"Natchez, MS-LA",121207.86164791071,28037
53125,Fontana,"Whitewater, WI",673841.667232778,55127
59422,Choteau,nan,283228.4873146638,30099
62427,nan,nan,151610.2252148369,17101
4757,Mapleton,nan,208490.47366958123,23003
38255,Sharon,"Martin, TN",147247.55802051318,47183
61281,Sherrard,"Davenport-Moline-Rock Island, IA-IL",246088.18325749715,17131
24067,Callaway,"Roanoke, VA",304300.8498278353,51067
48891,Vestaburg,"Grand Rapids-Kentwood, MI",191618.10490251455,26117
39813,Arlington,nan,82626.31016310792,13037
56510,Ada,nan,161895.57171348418,27107
49688,Tustin,nan,222179.2061854736,26133
61540,Lacon,"Peoria, IL",131872.38040189448,17123
4001,Acton,"Portland-South Portland, ME",457261.7950879526,23031
55080,Stanchfield,"Minneapolis-St. Paul-Bloomington, MN-WI",376086.92623145896,27059
65014,Bland,"Jefferson City, MO",223129.56872809157,29073
51455,nan,"Carroll, IA",181488.88452057444,19027
25825,Cool Ridge,"Beckley, WV",221464.97152560987,54081
88048,Mesquite,"Las Cruces, NM",200822.48574113537,35013
14034,Collins,"Buffalo-Cheektowaga, NY",206329.82884238404,36029
45162,Blanchester,"Cincinnati, OH-KY-IN",305748.28999620065,39165
16145,Sandy Lake,"Youngstown-Warren-Boardman, OH-PA",186813.76830091895,42085
69033,Imperial,nan,217688.9133493475,31029
72562,Newark,"Batesville, AR",135064.94093444943,05063
39176,Vaiden,"Greenwood, MS",145448.08132347674,28015
12149,Richmondville,"Albany-Schenectady-Troy, NY",228467.4449200424,36095
54966,Plainfield,"Stevens Point, WI",225966.0585536724,55137
17744,Linden,"Williamsport, PA",246749.8510405159,42081
61547,nan,"Peoria, IL",261663.18082577453,17143
76035,Cresson,"Granbury, TX",425971.7497252468,48221
49668,Mesick,"Cadillac, MI",192935.8347331461,26165
26283,Montrose,"Elkins, WV",141220.47561801603,54083
14775,Ripley,"Jamestown-Dunkirk-Fredonia, NY",137245.66185952924,36013
56026,Ellendale,"Albert Lea, MN",292571.86295269674,27047
70450,Mount Hermon,"Bogalusa, LA",174352.19204139913,22117
42055,Kuttawa,nan,206654.28945360612,21143
32059,Lee,nan,252406.69521006377,12079
66013,Bucyrus,"Kansas City, MO-KS",684594.9324275284,20091
68446,Syracuse,nan,254860.2756791682,31131
96093,Weaverville,nan,281835.44608098717,06105
96779,Paia,"Kahului-Wailuku-Lahaina, HI",1295957.2525606432,15009
47952,nan,"Terre Haute, IN",175126.42154131038,18045
45760,Middleport,nan,77349.90172383228,39105
65717,Norwood,nan,221362.85493814352,29229
12817,Chestertown,"Glens Falls, NY",357939.7719365528,36113
4363,Windsor,"Augusta-Waterville, ME",339728.2634350804,23011
15759,Marion Center,"Indiana, PA",181462.39809923072,42063
3258,Chichester,"Concord, NH",532884.6490433995,33013
54460,Owen,nan,178979.2348329743,55019
37724,Cumberland Gap,nan,206876.4702011876,47025
35171,Thorsby,"Birmingham-Hoover, AL",217750.5243728681,01021
74469,Warner,"Muskogee, OK",163527.11779784426,40101
56438,Browerville,nan,249261.96114246317,27153
24467,Mount Sidney,"Staunton, VA",384054.9685321821,51015
24104,Huddleston,"Lynchburg, VA",503510.7813450096,51019
54824,Centuria,nan,288205.4452971743,55095
63822,Bernie,nan,99207.10742138544,29207
50247,State Center,"Marshalltown, IA",285870.56382165145,19127
44086,Thompson,"Cleveland-Elyria, OH",276516.686542544,39055
15046,Crescent,"Pittsburgh, PA",214330.29884246885,42003
26362,nan,nan,124815.65556709967,54085
14724,Clymer,"Jamestown-Dunkirk-Fredonia, NY",218967.49556197217,36013
78638,Kingsbury,"San Antonio-New Braunfels, TX",355544.19950824213,48187
31079,Rochelle,nan,125464.216105546,13315
65647,Exeter,nan,212260.91668029237,29009
6469,East Haddam,"Hartford-East Hartford-Middletown, CT",378694.3297778077,
49253,Manitou Beach,"Adrian, MI",291004.3212936689,26091
75639,nan,nan,177428.96779248238,48365
67062,Hesston,"Wichita, KS",233381.02125106935,20079
98039,Medina,"Seattle-Tacoma-Bellevue, WA",4419322.645948044,53033
18930,Kintnersville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",574300.1229867366,42017
23301,Accomac,nan,198774.32427103605,51001
15438,Fayette City,"Pittsburgh, PA",121963.13968239834,42051
41002,Augusta,"Cincinnati, OH-KY-IN",186451.2665330528,21023
40037,Loretto,"Bardstown, KY",233147.32041004548,21155
44814,Berlin Heights,"Sandusky, OH",258340.9034723463,39043
37309,Calhoun,"Athens, TN",244315.589686638,47107
56209,Atwater,"Willmar, MN",264288.78744099074,27067
42452,Robards,"Evansville, IN-KY",219734.64884509429,21101
14781,Sherman,"Jamestown-Dunkirk-Fredonia, NY",161474.95571357818,36013
65284,Sturgeon,"Columbia, MO",331548.11439466727,29019
3855,New Durham,"Boston-Cambridge-Newton, MA-NH",494301.5273774404,33017
16611,Alexandria,"Huntingdon, PA",204125.88989003308,42061
40385,Richmond,"Richmond-Berea, KY",234158.424164488,21151
31033,Haddock,"Macon-Bibb County, GA",213977.6988521008,13169
32009,Bryceville,"Jacksonville, FL",386553.7284871824,12089
28726,East Flat Rock,"Asheville, NC",288314.8525467998,37089
75980,Zavalla,"Lufkin, TX",161154.9597390782,48005
6069,Sharon,"Torrington, CT",670819.3657273367,
77426,Chappell Hill,"Brenham, TX",623199.2210208959,48477
89835,nan,"Elko, NV",199581.36913883104,32007
97380,Siletz,"Newport, OR",425210.79475332145,41041
37756,Huntsville,nan,153671.07040325005,47151
48069,Pleasant Ridge,"Detroit-Warren-Dearborn, MI",460419.96233300865,26125
38240,Obion,"Union City, TN",147952.5667106357,47131
59313,Plevna,nan,174974.73021319523,30025
95464,Upper Lake,"Clearlake, CA",220532.65434401637,06033
57366,Parkston,nan,224097.1201707851,46067
65279,Rocheport,"Columbia, MO",422206.47882962023,29019
47841,Clay City,"Terre Haute, IN",156886.13405145853,18021
97827,Elgin,"La Grande, OR",255359.89493746357,41061
31019,Dexter,"Dublin, GA",198561.93896784473,13175
21561,Swanton,nan,570874.3657319592,24023
47338,Eaton,"Muncie, IN",157825.30763488682,18035
63468,Shelbina,nan,158155.17978730498,29205
50854,Mount Ayr,nan,133295.1101562906,19159
78056,Mico,"San Antonio-New Braunfels, TX",537815.8705357239,48325
16052,Prospect,"Pittsburgh, PA",276226.12103995576,42019
17365,Wellsville,"York-Hanover, PA",349087.9054273325,42133
21028,Churchville,"Baltimore-Columbia-Towson, MD",522401.8668663674,24025
75571,Omaha,nan,180952.67120442903,48343
79079,Shamrock,nan,70973.82669597784,48483
60444,Mazon,"Chicago-Naperville-Elgin, IL-IN-WI",263682.4195627468,17063
62092,White Hall,nan,75068.82784400576,17061
86022,Fredonia,"Lake Havasu City-Kingman, AZ",293382.3846294058,04015
44608,Beach City,"Canton-Massillon, OH",206493.8460815541,39151
41774,Viper,nan,88669.04509502133,21193
42120,Adolphus,"Bowling Green, KY",186789.51070185064,21003
21140,Riva,"Baltimore-Columbia-Towson, MD",641422.107502319,24003
15442,Grindstone,"Pittsburgh, PA",100395.8976848832,42051
15956,South Fork,"Johnstown, PA",90348.69594330626,42021
65011,Barnett,nan,269229.7613935477,29141
29030,Cameron,"Columbia, SC",227905.31602215048,45017
75973,Shelbyville,nan,230255.36091751055,48419
63627,Bloomsdale,nan,285462.74483488203,
45658,Patriot,"Point Pleasant, WV-OH",176600.68818986652,39053
45882,Rockford,"Celina, OH",215321.05894525597,39107
89883,West Wendover,"Elko, NV",285823.13536711806,32007
78650,McDade,"Austin-Round Rock-Georgetown, TX",449415.7514076365,48021
37345,Huntland,"Tullahoma-Manchester, TN",216719.35133179356,47051
15468,New Salem,"Pittsburgh, PA",86507.8099978713,42051
50171,Montezuma,nan,262438.0382575242,19157
17981,Tremont,"Pottsville, PA",98335.36899455758,42107
1521,Holland,"Springfield, MA",360343.5837380656,25013
1223,Becket,"Pittsfield, MA",380216.4664102757,25003
24053,Ararat,nan,186335.9616528859,51141
14735,Fillmore,nan,137297.06802836413,36003
